epa_rain_zone,state,location_code,station_name,jurisdiction_county,jurisdiction_city,primary_landuse,secondary_landuse,percent_impervious,start_date,days since last rain,precipitation_depth_(in),season,parameter,fraction,units,res,qual,drainage_area_acres,latitude,longitude
6,AZ,AZTUA003,El_Con_Mall,Pima_County,City_of_Tucson ,CO,,,6/27/2000,,0.31,SU,Copper,Total,ug/L,2.6,=,29,32.20511389,110.9180556
6,AZ,AZTUA003,El_Con_Mall,Pima_County,City_of_Tucson ,CO,,,10/19/2000,,0.33,FA,Copper,Total,ug/L,6.5,=,29,32.20511389,110.9180556
6,AZ,AZTUA003,El_Con_Mall,Pima_County,City_of_Tucson ,CO,,,6/20/2001,,0.26,SU,Copper,Total,ug/L,6.8,=,29,32.20511389,110.9180556
6,AZ,AZTUA003,El_Con_Mall,Pima_County,City_of_Tucson ,CO,,,12/4/2001,29,0.12,WI,Copper,Total,ug/L,3.9,=,29,32.20511389,110.9180556
6,AZ,AZTUA004,17th_Street,Pima_County,City_of_Tucson ,ID,,,3/6/2000,,0.59,SP,Copper,Total,ug/L,9.6,=,83,32.21348889,110.9534
6,AZ,AZTUA004,17th_Street,Pima_County,City_of_Tucson ,ID,,,6/19/2000,,0.3,SU,Copper,Total,ug/L,23,=,83,32.21348889,110.9534
6,AZ,AZTUA004,17th_Street,Pima_County,City_of_Tucson ,ID,,,10/19/2000,,0.65,FA,Copper,Total,ug/L,13,=,83,32.21348889,110.9534
6,AZ,AZTUA004,17th_Street,Pima_County,City_of_Tucson ,ID,,,6/22/2001,,0.35,SU,Copper,Total,ug/L,17,=,83,32.21348889,110.9534
6,AZ,AZTUA004,17th_Street,Pima_County,City_of_Tucson ,ID,,,12/11/2001,,0.25,WI,Copper,Total,ug/L,9.6,=,83,32.21348889,110.9534
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,10/28/2000,2,0.39,FA,Copper,Total,ug/L,17,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,12/13/2000,1,0.21,WI,Copper,Total,ug/L,14.5,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,1/7/2001,24,0.491,WI,Copper,Total,ug/L,25,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,1/23/2001,11,0.26,WI,Copper,Total,ug/L,30,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,1/25/2001,1,0.821,WI,Copper,Total,ug/L,22,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,2/17/2001,5,0.621,WI,Copper,Total,ug/L,12,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,3/3/2001,1,0.851,SP,Copper,Total,ug/L,13,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,4/20/2001,11,0.51,SP,Copper,Total,ug/L,21,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,11/10/2001,41,0.695,FA,Copper,Total,ug/L,26,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,11/28/2001,5,1.764,FA,Copper,Total,ug/L,6.8,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,12/13/2001,7,0.96,WI,Copper,Total,ug/L,29,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,12/19/2001,2,0.665,WI,Copper,Total,ug/L,27,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,1/26/2002,24,0.404,WI,Copper,Total,ug/L,13,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,2/16/2002,21,0.189,WI,Copper,Total,ug/L,17,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,2/19/2002,2,0.443,WI,Copper,Total,ug/L,24,=,1.61,38.20638889,122.1380556
6,CA,CACTA002,4_35_Solano,Solano_County,Caltrans,FW,,100,3/6/2002,14,0.416,SP,Copper,Total,ug/L,37,=,1.61,38.20638889,122.1380556
6,CA,CACTA008,7_201_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,2/24/2001,1,0.571,WI,Copper,Total,ug/L,27.188,=,3.16,34.15972222,118.48
6,CA,CACTA008,7_201_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,4/20/2001,13.2,0.32,SP,Copper,Total,ug/L,44.245,=,3.16,34.15972222,118.48
6,CA,CACTA008,7_201_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,11/24/2001,11.6,1.861,FA,Copper,Total,ug/L,70,=,3.16,34.15972222,118.48
6,CA,CACTA008,7_201_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,1/27/2002,27.1,0.47,WI,Copper,Total,ug/L,83,=,3.16,34.15972222,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,2/10/2001,14.19999981,0.701,WI,Copper,Total,ug/L,46.078,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,4/6/2001,31.5,1.191,SP,Copper,Total,ug/L,56.585,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,11/12/2001,13,0.47,FA,Copper,Total,ug/L,111,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,11/24/2001,11.69999981,1.981,FA,Copper,Total,ug/L,111,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,12/14/2001,19.70000076,0.14,WI,Copper,Total,ug/L,166,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,1/27/2002,27.10000038,1.251,WI,Copper,Total,ug/L,82,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,2/17/2002,20.29999924,0.29,WI,Copper,Total,ug/L,163,=,4.18,34.1,118.48
6,CA,CACTA009,7_202_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,3/17/2002,10.69999981,0.09,SP,Copper,Total,ug/L,209,=,4.18,34.1,118.48
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,2/19/2001,5.300000191,1.191,WI,Copper,Total,ug/L,20.363,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,2/24/2001,1,0.45,WI,Copper,Total,ug/L,32.011,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,3/4/2001,4,0.2,SP,Copper,Total,ug/L,33.4,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,4/6/2001,31.60000038,1.001,SP,Copper,Total,ug/L,32.261,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,10/30/2001,192.3000031,0.11,FA,Copper,Total,ug/L,209,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,11/24/2001,11.60000038,1.171,FA,Copper,Total,ug/L,53,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,12/20/2001,6.300000191,0.48,WI,Copper,Total,ug/L,59,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,1/27/2002,27.10000038,0.971,WI,Copper,Total,ug/L,66,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,2/17/2002,20.29999924,0.29,WI,Copper,Total,ug/L,63,=,0.96,34.04972222,118.4397222
6,CA,CACTA010,7_203_Los_Angeles,Los_Angeles_County,Caltrans,FW,,80,3/17/2002,10.69999981,0.41,SP,Copper,Total,ug/L,244,=,0.96,34.04972222,118.4397222
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,2/16/2000,,0.28,WI,Copper,Total,ug/L,210,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,2/20/2000,,1.690000099,WI,Copper,Total,ug/L,800,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,4/17/2000,,0.420000009,SP,Copper,Total,ug/L,71,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,1/8/2001,,0.430000035,WI,Copper,Total,ug/L,120,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,1/10/2001,,1.690000099,WI,Copper,Total,ug/L,66,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,1/10/2001,,0.600000029,WI,Copper,Total,ug/L,66,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,1/26/2001,,1.539999894,WI,Copper,Total,ug/L,72,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,2/12/2001,,0.380000017,WI,Copper,Total,ug/L,43,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,2/25/2001,,1.450000072,WI,Copper,Total,ug/L,77,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,3/6/2001,,0.600000029,SP,Copper,Total,ug/L,35,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,4/7/2001,,0.610000055,SP,Copper,Total,ug/L,200,=,4.2,33.08485833,117.3000361
6,CA,CAFWLACO,I-5_La_Costa_east_30I,San_Diego_County,City_of_Encinitas,FW,,48,4/20/2001,,0.219999993,SP,Copper,Total,ug/L,62,=,4.2,33.08485833,117.3000361
6,CA,CAFWPALO,I-5_North_of_Palomar_Airport_Road_I1,San_Diego_County,City_of_Carlsbad,FW,,90,2/20/2000,,0.589999965,WI,Copper,Total,ug/L,8.300000191,=,4.6,33.12630278,117.3249833
6,CA,CAFWPALO,I-5_North_of_Palomar_Airport_Road_I1,San_Diego_County,City_of_Carlsbad,FW,,90,3/5/2000,,0.480000015,SP,Copper,Total,ug/L,19,=,4.6,33.12630278,117.3249833
6,CA,CAFWPALO,I-5_North_of_Palomar_Airport_Road_I1,San_Diego_County,City_of_Carlsbad,FW,,90,4/17/2000,,1.059999916,SP,Copper,Total,ug/L,40,=,4.6,33.12630278,117.3249833
6,CA,CAFWPALO,I-5_North_of_Palomar_Airport_Road_I1,San_Diego_County,City_of_Carlsbad,FW,,90,1/26/2001,,1.609999889,WI,Copper,Total,ug/L,32,=,4.6,33.12630278,117.3249833
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,1/25/2000,,0.780000011,WI,Copper,Total,ug/L,46,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,2/16/2000,,0.450000012,WI,Copper,Total,ug/L,28,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,2/20/2000,,,WI,Copper,Total,ug/L,81,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,3/4/2000,,0.51999997,SP,Copper,Total,ug/L,19,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,4/17/2000,,1.63999993,SP,Copper,Total,ug/L,23,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,10/26/2000,,2.839999762,FA,Copper,Total,ug/L,28,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,1/10/2001,,1.119999998,WI,Copper,Total,ug/L,43,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,1/26/2001,,1.220000109,WI,Copper,Total,ug/L,31,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,2/23/2001,,0.86000007,WI,Copper,Total,ug/L,33,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,3/6/2001,,0.480000015,SP,Copper,Total,ug/L,51,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,4/7/2001,,0.51999997,SP,Copper,Total,ug/L,46,=,5.3,32.92908333,117.2375361
6,CA,CAFWSR56,I-5_SR-56_27I,San_Diego_County,City_of_San_Diego,FW,,69,4/20/2001,,0.169999994,SP,Copper,Total,ug/L,36,=,5.3,32.92908333,117.2375361
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,1/28/2000,,,WI,Copper,Total,ug/L,6.6,=,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/12/2000,,,WI,Copper,Total,ug/L,6.5,=,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/15/2000,,,WI,Copper,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/17/2000,,,WI,Copper,Total,ug/L,5.5,=,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/22/2000,,,WI,Copper,Total,ug/L,17.7,=,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/25/2000,,,WI,Copper,Total,ug/L,6.9,=,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/29/2000,,,WI,Copper,Total,ug/L,8.3,=,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,3/7/2000,,,SP,Copper,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,3/9/2000,,,SP,Copper,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,11/1/2000,,,FA,Copper,Total,ug/L,6.88,=,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,1/16/2001,,,WI,Copper,Total,ug/L,5.86,=,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,1/25/2001,,,WI,Copper,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/14/2001,,,WI,Copper,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/20/2001,,,WI,Copper,Total,ug/L,6,=,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,2/28/2001,,,WI,Copper,Total,ug/L,5.18,=,3313,34.17616389,117.9878889
6,CA,CALACS11,Sawpit_Creek_at_Monrovia_Cr,Los_Angeles_County,City_of_Monrovia,OP,,,3/6/2001,,,SP,Copper,Total,ug/L,5,<,3313,34.17616389,117.9878889
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,1/28/2000,,,WI,Copper,Total,ug/L,24.6,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/1/2000,,,WI,Copper,Total,ug/L,38,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/11/2000,,,WI,Copper,Total,ug/L,17,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/15/2000,,,WI,Copper,Total,ug/L,10.1,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/17/2000,,,WI,Copper,Total,ug/L,10.5,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/22/2000,,,WI,Copper,Total,ug/L,8.9,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/25/2000,,,WI,Copper,Total,ug/L,5,<,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,3/9/2000,,,SP,Copper,Total,ug/L,8.9,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,10/28/2000,,,FA,Copper,Total,ug/L,24.3,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,11/1/2000,,,FA,Copper,Total,ug/L,21.6,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,1/16/2001,,,WI,Copper,Total,ug/L,11.4,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,1/25/2001,,,WI,Copper,Total,ug/L,12.7,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,1/29/2001,,,WI,Copper,Total,ug/L,10.6,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/15/2001,,,WI,Copper,Total,ug/L,8.59,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/20/2001,,,WI,Copper,Total,ug/L,10.5,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,2/28/2001,,,WI,Copper,Total,ug/L,5.92,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,3/8/2001,,,SP,Copper,Total,ug/L,34.8,=,120.4,34.16720833,118.2796833
6,CA,CALACS18,Project_620_at_Glenwood_Rd_Bruce_Ave,Los_Angeles_County,City_of_Glendale,RE,,,4/11/2001,,,SP,Copper,Total,ug/L,36.8,=,120.4,34.16720833,118.2796833
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,1/26/2000,,,WI,Copper,Total,ug/L,41.4,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/1/2000,,,WI,Copper,Total,ug/L,61.5,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/11/2000,,,WI,Copper,Total,ug/L,41.7,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/15/2000,,,WI,Copper,Total,ug/L,27.1,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/17/2000,,,WI,Copper,Total,ug/L,28,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/22/2000,,,WI,Copper,Total,ug/L,29.9,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/24/2000,,,WI,Copper,Total,ug/L,22.5,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/29/2000,,,WI,Copper,Total,ug/L,35.4,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,3/6/2000,,,SP,Copper,Total,ug/L,25.7,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,3/8/2000,,,SP,Copper,Total,ug/L,18.2,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,10/12/2000,,,FA,Copper,Total,ug/L,122,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,10/28/2000,,,FA,Copper,Total,ug/L,59.6,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,10/31/2000,,,FA,Copper,Total,ug/L,55.8,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,1/4/2001,,,WI,Copper,Total,ug/L,186,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,1/17/2001,,,WI,Copper,Total,ug/L,32.2,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,1/25/2001,,,WI,Copper,Total,ug/L,50.4,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,1/30/2001,,,WI,Copper,Total,ug/L,26,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/15/2001,,,WI,Copper,Total,ug/L,35.5,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/20/2001,,,WI,Copper,Total,ug/L,33.2,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,2/28/2001,,,WI,Copper,Total,ug/L,22.8,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,3/7/2001,,,SP,Copper,Total,ug/L,21,=,902,33.92917222,118.3708111
6,CA,CALACS23,Dominguez_Channel_at_116th_St_and_Isis Ave,Los_Angeles_County,Unincorporated_Los_Angeles_County,FW_MIX,ID,,4/11/2001,,,SP,Copper,Total,ug/L,63.7,=,902,33.92917222,118.3708111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,1/5/2000,,,WI,Copper,Total,ug/L,39.7,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,1/26/2000,,,WI,Copper,Total,ug/L,17.8,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/1/2000,,,WI,Copper,Total,ug/L,20.1,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/12/2000,,,WI,Copper,Total,ug/L,21.9,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/15/2000,,,WI,Copper,Total,ug/L,10.1,=,684,33.82801944,118.2411111
6,CA,CALACS24,Project_1202_at_Wilmington_Ave_and_220th_St,Los_Angeles_County,City_of_Carson,ID_MIX,UNK,,2/17/2000,,,WI,Copper,Total,ug/L,11,=,684,33.82801944,118.2411111
